text,depressed
feels like every week my medlist grows lmao   got prescribed antibiotics and 2 other things just for my skin and scalp  on top of the other meds i take to manage anxiety depression focus problems and also pcos  but hopefully I'll be down a medication soon :),1
"#bipolardisorder #depression #anxiety #mentalhealth   * I also take medication for my bipolar disorder. Feel free to disagree w/me, but there are some conditions for which you MUST take medication or, it is my belief you are being IRRESPONSIBLE to yourself &amp; those around you.*",1
I absolutely hate running out of my #Klonopin #Clonazepam because it's the only medicine that helps all of my mental illness symptoms 😰😫😥 #anxietyrelief #depression #bipolar #medication #mentalhealth,1
"@TheRayJourney I did mindfulness meditation. This really helped me organize my thoughts &amp; really analyze what I’m feeling at the moment. One of the things that we fight w/ depression is the constant flow of thoughts &amp; worries, but w/ this it will help u clear ur mind.",1
"@gin_mochii You shouldn't act like everything is okay if it´s not. We kinda have been programmed by society to act like everything is fine and happy every day, but that simply not true. Personally, I deal with depression and there are two things that help me. Mindfulness meditation and ⬇️  https://t.co/aiMxUkn7A3",1
"@sjianna Thanks. Yup. I can deal with life's challenges. For me, the struggle has been with lifelong, medication-resistant depression. I've considered Electroconvulsive therapy, but decided against it. It's all good. I believe the worst of depression is behind me.",1
@poetguygabe Boat life must suit you! I’ve had depression from a young age. Diagnosed at 21. It never really goes away. I manage it with medication and therapy!,1
I feel so beyond stressed out lately and my depression continues to spiral and I'm out of medication and can't talk to my doctor about refilling my prescription because I'm having to work every weekday and I just want to die at this point,1
Popping back into Twitter to mention that I've just gotten on medication for anxiety and depression! Working on setting up therapy. Hoping everything goes well.   I think I'll be on Twitter again but I'll try to cut back my use of the app. Also might post some drawings soon. 👀,1
I swear this wee baby has done more for my mental health in the 10 days I've had her than 2+ years of medication especially after the worst 6 months ever  💗😽 #depression #furbaby #kittenlove #reasontosmile  https://t.co/TXom102nTI,1
"I love weed. You know what I love more?  Not crying. Depression sucks. Medication can help. I will never, ever be off Zoloft again.  Thank you for coming to my Ted Talk.  https://t.co/sK1uKMbao3",1
"I suffer from depression / anxiety. I must take medication and therapy. but I met @SlanderOfficial, @ILLENIUM and his music understands the battles that I have every day with my emotions / feelings. Nobody cares about me, but when I listen to his music for a moment I am happy",1
"@TheBloggess This is painfully relatable. Except that I've never had medication for my ADD. My parents were actively anti-medication, though not for everything, just anything related to the brain like ADD and depression. Which I have always had and have never ""outgrown"" as my parents hoped.",1
"Prepared to write essays on the topic ‘How I spent my lockdown?’  Well, the teachers are lucky because all they’ll read is essays about depression, melancholy, medication and deaths within the families.  Show us that you care.  #CancelAllBoardExams @DrRPNishank #cancelboardexams",1
"I suffer from the most intense migraines, anxiety, depression and PTSD. In my hand is all the meds I am allowed. There is no painkillers here. All this medication does is make me sleep, is this really how im expected to live?? Fighting sleep all day long..... I work!!!  https://t.co/brgfCmOFq0",1
Let me get this straight. A side effect of anxiety medication is depression and a side effect of anti-depressants is anxiety?? it's a vicious never-ending cycle.,1
Hi everyone my depression got so bad I was having manic episodes. The medication made my situation worse and I decided to seek further help. I’m home in Del Rio until I feel better. Thank you to all my friends who’ve been checking up on me.,1
this online class gives me more depression than ever  time to nut again for medication,1
"@tee_spoonie I've muted and blocker her. She calls herself an ally, but all I see is cruelty and hatred in those words. I've experienced that first hand from an ableist, in the workplace. It left me in a state of depression and now I'm on lifelong medication to help with Acute Anxiety.",1
My depression medication makes me more wholesome and cute :3 chuu~⭑  frightened by everything and every time someone I don’t know tries to talk to me I feel like I’m having a heart attack lmao  https://t.co/2PCIUBTY7p,1
"@HermansGrave @abelinasabrina Huh??? I have bpd, clinical depression and insomnia and take medication for all three and I thought the tweet was funny. Its literally just saying that things were crazier back when people weren't medicated (which is true). The follow up tweet implies that boring is good too",1
@PdxPestle Congratulations on the diagnosis and medication. So many people are quick to eschew meds but they can be a life changer/saver. I was told I had chronic depression in my early 20's but that didn't cover everything. I did not get a diagnosis for bipolar disorder until I was 36!,1
"@charity479 I feel this. Been on every medication for depression, anxiety and mood stabilization. Some of these side effects are a bitch.",1
"@MentalTyrant @allisoncunny @ComedyCentral @roywoodjr @mariabamfoo @aparnapkin 8m I like that you've focused on anxiety in this comment. Movement meditation did nothing for my bipolar depression but now that that's treated, it definitely quells anxiety symptoms when my sympathetic system wants to go into overdrive.",1
@PdxPestle Wonderful development! I’m so happy you have a diagnosis and medication for it 💜💜💜  I used Wellbutri as an adjunct to my Celexa when I was crashing hard from depression and anxiety. I do t remember any specific side effects because it was all to help me stop the slide.,1
If anyone has ever managed any techniques to deal with severe depression without medication please please tell me,1
"The morning is gone The dogs woke me after dawn Outside they all went. #TalkinHaiku #HaikuWisdom  to bed I returned Productive start? far from it Rest I have not earned. #meditation #veteran  the struggle is real, Imagination distracts #Depression attacks.",1
"@alphahelical @ZJAyres If you think it would be helpful, I definitely recommend talking to your therapist to get in touch with a psychiatrist - it doesn’t hurt to try to see if medication will take away some of your depression and anxiety",1
"One of the biggest achievements in my life. Getting out of bed 10 years ago in deep depression and stop taking my medication.  Since then I truly believe I have changed many peoples lives.  If you are in a dark place now you can definitely change this, Stay strong and keep going.",1
@ZJAyres @emerald1910 Totally agree. I take medication for depression and anxiety daily too.,1
I take medication every day to manage my depression and anxiety. It helps me stay well. I refuse to be ashamed of looking after me.,1
"@ray_gudia @TimesNow Start some meditation and avail proper counseling to get off your depression,  it is a global pandemic and everyone is fighting a battle, be strong and learn to face hardships. Just for your knowledge, I am father of a brilliant 12th standard student awaiting exams eagerly.",1
@Voyboy My fiancee and I welcomed our first born son a week ago. He's everything I could have ever hoped and dreamed for. When I was in my late teens/ early 20s I suffered from Depression and went through years of therapy/medication/nonsense to get to this point where I feel truly happy.,1
All I want to do is watch Star Trek Discovery and I keep getting commercials about depression medication. I’m ALREADY paying for your streaming service.  #ParamountPlus,1
"So mini me and I had a pretty major breakthrough this week.  She had wanted to look into medication for depression for the past few months, which I was against because her depression has always been situationally appropriate.",1
"Oh, the whole shebang: Autism, depression, anxiety, mild PTSD, self-harm, body dysmorphia and rejection sensitive dysphoria.  Thankfully therapy, medication and a massive support network of friends and family have helped me deal with it. #breakthestigma  https://t.co/UF4lYbJFPk",1
"obviously, medication isn’t going to work for everyone bc everyone’s situation and depression is different.   but if you’re considering it or you’re on the fence (like i was for like… 8 years), i cannot recommend it enough.",1
I’ve come to the realization over that week that I’ve never been sober. I’ve been on medication since I was 7 so yeah I’m starting to make correlations the difference between my sober self vs my high self,1
"@BigBirdFamily Yes, that's how I originally knew about Wellbutrin......I also was prescribed it around 1995, and thought it was worthless  !! I have totally given up on finding ANY medication to help my depression  !!!!",1
@siriusbff uhhh yeah this doesn’t sound right i take bupropion for my depression and a completely different medication for when i’m anxious idk what it’s called but what is her problem...,1
@beastyboyjae @is15horton @MinarchistKitty @AftPitsnipe @LethalityJane @tedcruz Idk it kinda just sounds like you have Aniexty and are on depression medication or something for it. And I totally sympathize,1
At the end of the day I'm happy to be working on myself in therapy and it has been 6 months since I've started medication to treat my anxiety and depression.  Reminder that these are the steps I'm taking to treat my mental health and may not work for everyone.  (5/?),1
@neurodiverseot So let me ask you a solid question. *Do you feel any changes in the feelings you are taking the medication for?*  Life is always going to be life. Especially struggling with a system that doesn't understand us. But it doesn't mean you can't also have *actual* depression.,1
"Meditation has been big for me. I have struggled with depression since my teenage years, and I have found meditation to be the single most powerful antidote to allowing depression to drag my whole day down.",1
"@DrRPNishank SIR PLEASE CANCEL THE EXAMS.Sir i have lost one of my family member due to covid19.Along with all these, the exam pressure has taken me into a stage of depression and I am under medication now.I have already lost one and its difficult to risk others by getting exposed.",1
dad: I dont want you on anti depressants to help your anxiety and depression   dad: *has whole cabinet full of medication that is never ending*,1
"I started new meditation ,i must do it for 41 days ... Read on the article , the meditation is good for depression ... I fear ,i have surgery next month ..i can't do my duties ...",1
@PissOffTrumpz I have depression &amp; I have been on medication for decades.  It took a few different ones  until I got the right one that worked for me. Still once in awhile I feel down but nothing like ending it all anymore.  You’re not alone ❤️  #MentalHealthMatters,1
@AngelaBarnes Yas! I’m 36 and just in the process of being diagnosed! I’ve just spent the last 6 years on medication for anxiety and depression but it’s done nothing for all my ADHD symptoms. The relief of knowing that this could finally be IT is real! I can now understand why I am the way am!,1
"Buddha was asked ,what have you Gained from meditation? He replied nothing however.let me tell you what i have lost : Anger.Anxiety, Depression.insecurity. fear of old age and death #happyworldmeditationday",1
Join me every Tuesday at 10:30 am and Friday at 7:30 pm for that little oasis of calm as I take you through a guided meditation  #WeAreInThisTogether #anxiety #depression #meditation @TheWBubble1  https://t.co/U6JJdS3AsS,1
@lrosebrillon @TheCriticalTru1 @busty01 @marinarados22 I don't want to know everything that is the point. I am on medication for anxiety and depression but I don't make a living out of it and I certainly would not trash my family in front of the whole world,1
"@AnoyingOnline Oh, no; I'm convinced my adhd medication actually made my depression much better (at first, at least). I was at ~ 9- 10/10 depression most of the day every single day for years &amp; was gonna kick the bucket but the med helped me get out of it. I think my dopamine was seriously low",1
"""biological sex"" is such a ridiculous concept. like what, ssri's don't work because i still have ""biological depression""?  all health problems are incurable i gues, medication is a conspiracy /s",1
"Also my mom had my aunt talk to me about it since she’s had similar issues &amp; wanted to give me the option to take medication, she ended up telling me that when she gets in her depression she’s never looked prettier LMAO bruh I look in the mirror depressed or not &amp; I start crying",1
"Hi I’m Joseph  I have Bipolar Depression and ADHD. Both have been with me for my entire life, and my bipolar depression hit me hard at the start of the pandemic. But as of 2021, thanks to a medication change, I’ve been feeling the best I’ve ever been in a long time!  https://t.co/kSKbJwDMtz",1
Idk if I ever made a post about this month but May is Mental Health Awareness Month! Mental health is an important topic for me as I live with chronic anxiety and depression and am on medication to treat my illnesses! There are too many stigmas surrounding mental illnesses,1
Anyway today I’m feeling tired that my depression is definitely treatment-resistant as I taper off yet another medication. And frustrated that I know other options I think would work if I could just afford them. And stressed about finding out I have a hernia and need surgery.,1
"I've suffered my whole life from clinical depression, anxiety and acute PTSD. I take medication for my depression, it doesn't fix it, but it definitely makes it less impossible.  I still need more counciling, but it's a constant process. Be proud of who you are.  #breakthestigma  https://t.co/eCyVrvOjF7",1
"Fantastic to head D.J. Chark share his story. Like D.J., a combination of medication, counselling and opening up has done wonders to help me deal with depression and anxiety.  You are never alone. Your story matters.",1
"@KaeleeeTV Yeah I’ve been talking with a therapist also, I deal with anxiety and depression for sure but I might also deal with OCD but have never been diagnosed because I obsess over things! I just think I need to figure out what I need to do whether it’s natural or medication again!",1
"I have severe depression, panic disorder, and anxiety disorder and it's sabotaged every ""real"" job I've ever had. Panic attacks are no joke. I've been looking at options for therapy and medication and will be starting very soon and I have Yung-I to thank for encouraging me.",1
depression is such a handicap. fr. If y’all are struggling with it please look into medication. I know it’s not for everybody but it’s helped me a lot. Obviously doesn’t fix everything but it will help you feel better and think clearer,1
"I have ADHD, anxiety and depression and have struggled with them since childhood. I’m thankful every day that I have access to medication that helps me live my life fully.   You never know what anyone around you is going through, &amp; I’m so proud you’re still here❤️#breakthestigma  https://t.co/MKI8Ww9RPD",1
"I have generalized anxiety disorder, depression up the ass (aka MDD), and ptsd for sleeping. I've been on my medication for almost 5 months now, completed 1 year of therapy with a new therapist, and I've been practicing cbt. I'm feeling better nowadays :)  #breakthestigma",1
"No mattr how many times the days come brighter there is always the shadow of #depression, it took me a while to understand it is a lost fight until there is a cure because symptoms mutate from medication to medication, I want out, I'm not strong, rooting 4 #suicide but what else?",1
"@pqben42 Commiting myself into a psychiatric hospital for my depression, anxiety and self-medication (alcohol) all on my own and partly no real support from my mom (she kinda was in the same boat, but didn't recognise it herself). The first time I actually drove myself aswel.",1
"@DopaGinger @goosiebump I'm on Medicare and I pay $30 a session.  If I am recalling correctly, the medication itself is $200 per nasal spray (2 sprays standard low dose, 3 sprays standard higher dose).   It is worth every penny. It is the only medication I have tried that has relieved my depression.",1
"@MaddieMorrisVA I have been diagnosed with depression since high school. Medication helps, but I still struggle. To be honest, I've had huge trouble forming relationships with others because of low self worth. Sometimes I feel like everyone hates me and I'm going to die alone...",1
"Doctor like this. She put a note on my new anxiety/depression medication to give me the most cost effective option as I am also a new grad without benefits atm. I went from not coping all week to the point I couldn’t even read and sign forms, having my partner remind me… contd",1
"#happyworldmeditationday   Buddha was asked, “What have you gained from meditation?” He replied, “Nothing!” Then he continued, “However, let me tell you what I have lost: anger, anxiety, depression, insecurity, and fear of old age an death.”  https://t.co/BMHzT48waH",1
"@santanderukhelp  i've been waiting for 4 days for a manager to call me back to unfreeze my account, i have no money and i take medication for my depression, i feel very depressed i have called every single day and this manager no one can get hold of him, 6 request have been sent",1
@iamkillbill I was forced to see a therapist and take medication for depression and anxiety and aspergers shit like all my childhood and as soon as i moved out a couple years ago i stopped it all but now that its a choice im about to get a new psych cuz they do help tho. Wanted to try without,1
"@WhatTheADHD 15, when my depression finally got so bad I was sent to a therapist. And 23, and 28, and 31, and 34 which are all ages I sought help for my mental health, described ADHD traits and was told I was depressed and that the medication would stay working soon.",1
"A lot of people think I’m a fully functioning adult; I have a good paying career and a happy relationship but I’ve struggled with anxiety, depression and ADHD my whole life. I’m now on medication and I go to therapy. It is a daily challenge, but you are not alone. #breakthestigma",1
"what medication has helped y’all with your depression &amp; anxiety? i tried prozac and hated it, lexapro was fine, and now i might try wellbutrin but i am scared because i heard it may make your anxiety worse 🙃",1
@BreastMilkEnjyr Oh I had no idea you were racist against Jews.  I apologize for following someone I thought was rather intelligent but now I see ur racist. #sad   I do not feel this way at all.  All my friends are a diverse lot of people who feel like I do.  That is literally my tribe.,1
looking  up  bcos  u  always  bring  me  down  #sad  https://t.co/xcA9PZ1Ngh,1
I don't know how much longer I can endure this. Everything's getting too much  #Sad #depression #anxiety,1
"I am sad, and this sadness has nothing to do with an external cause, I am sad because I stopped doing what I love, from seeing myself as I was before   #sad",1
i go on genshin everyday and farm for artifacts. TO GET WHAT ? NOTHING GOOD. #crying #imgoingtokms #sad,1
@hosel_el @Recovery4AllCT Kick rocks Qnut.  The likes of you could never make me angry. I pitty you.  #Sad,1
@StableGenius84 @AmericanEthical @FoxNews He’s referring to each &amp; everyone of his supporters! It’s sad when you don’t even realize you are the mark of the con. I’d be defensive if I were you too but the difference btw us is that I wouldn’t blindly accept every lie the comes out of his mouth. Your way must be bliss. #Sad  https://t.co/yRzP0MRj0A,1
I feel so sorry for all the children that have lost their lives.  This wasn’t their fault.  They could have lived. #Israel #Gaza #conflict #children #politics #sad #death #young  https://t.co/37BTVc7mkZ,1
“Oh my me!” Holy what now?  #Lucifer5B 🤘😈 To the ppl of @LuciferNetflix hats 🎩 fuckin off! #Speechless  Took me long enough to stream bt binge I did &amp; my my my! U all hav delivered IMO! THANK U JUST THANK EVERY SINGLE 1 OF U ON #Lucifer 🙌🙌 #SAD (Majorly) &amp; #Happy all at once,1
"The Department Of Visa And Mastercard, which is definitely 100% legit, called me up to helpfully offer to cancel 95% of my credit card debt.  However, no matter how polite you are, if your CC # does not pass the Luhn check, the representative gets really mean! #sad",1
I feel #sad. I lost this #crabapple tree to #winds and #pest infestation that was undiagnosed. I #love #trees and this one was a full #habitat for #birds #bees.  El #arbol era mi #amigo.  Me va hacer mucha falta.  https://t.co/me6Lu95HnY,1
I never really gain the courage to tell the people what's really in my head.   . . . #feelings  #quotes #life #poetry #instagram #sad #lovequotes #emotions #follow #love #begood #thoughts #like  #photography #loveyourself #art #heart #motivation #music #writersoftwitter #mood,1
"I wish you never again get attached to a person, who isn't for you....🕊  #Sad #quoteoftheday #alfazmere #shayari",1
@TheTNHoller As a Jew I can’t say what I actually think of this lady as it would get me kicked off Twitter for life!  The ppl that run Twitter shld be ashamed of themselves. I got suspended for saying a sports team ch*k*d but this insane monster can insult all Jews w no consequences. #sad,1
i made my first tiktok y’all. rip to #familyvideo #TikTok   https://t.co/sJVWmkmW17 #movies #sad,1
@theJperspective I found that you have to constantly make it obvious that you deserve it @theJperspective #sad #world,1
guess who got tiktok back me yay i lost all my drafts tho #sad,1
"Wow, so i am nothing to you huh! 💔🖤💔🖤🥺😔😢 #Sad  #BrokenButBeautiful3  #brokenpieces #hurt",1
They always leave no one ever stays Follow me for more #sad  https://t.co/6i6WhdK8bj,1
"I always thought Gengar is stronger, lol #Pokemon #Gengar #Nidorino #sad  https://t.co/AVO8Q67BaF",1
@CashApp $kaynamee @CashApp please bless me this one time :( i never win anything going on 3 years straight now :( #sad,1
I feel dejected by being rejected every time. I'm not sure why is this happening to me so often. I feel tired and helpless. Hope whover is going through hard time are forgiven and looked after. #MentalHealthAwareness #MentalHealthMonth #Anxiety #depression #cry #sad #heartbroken,1
"@Omar73237561 @cremedelameme09 @iamadampatrick @Jeffarchist @keineol0 @GrandMoffJoseph @ShirleneBetts @PoliticsInsider Oh look, someone who can’t comprehend tweets were I defend my view AND don’t waste more of my time dealing with morons!  P.S. Thanks for proving my point about how ignorant you all are since unicorns don’t exist, so “finding” one proves your inability to grasp reality.#sad  👋🏼",1
What an erroneous accusation hurled against this pure and innocent soul Randheer Raizada. A man who has always spoken up for women empowerment and has shown immense respect for women. I just can't believe what I just saw!!😭🥺💔 #KyunUttheDilChhodAaye  #randheer #9PMRoutine  #sad  https://t.co/qfWyKkpJJi,1
"@Liz_Cheney Agreed, I never thought I would see the republican party act with such little regard for our country.Thank you for doing the right thing. In my opinion the republic is now on the Decline. #January6thCommission #GoToHellMitch #45TransitionToPrison #Republicans #sad #wrongturn #us",1
@Cinnabon please have your greeters/cashiers greet all customers with the same approach just at Shop at King Of Prussia Mall store and I had to say hello to her and ask for my receipt but as I left she greeted the man behind me with a smile and hello and how can I help you #SAD,1
I never win in any games... But i'm brilliant in one: 𝙸𝙵 𝚞 𝚔𝚗𝚘𝚠 𝚊𝚕𝚕 𝚝𝚑𝚎 𝚜𝚘𝚗𝚐𝚜 𝚞 𝚗𝚎𝚎𝚍 𝚊 𝚑𝚞𝚐.🖤  #depression  #sad,1
"@coinbase @CoinbaseSupport You make me sad.  I thought you were the cats meow...giving free stock and crypto and blockchain education.  I recommended you to everyone of my 500 followers on FB.  Ya let me down, CB.  You are like a bad ex after a breakup. #sad #wtf #disappointed",1
@stacy_hurt @GovernorTomWolf @GraceCordovano @coffeemommy @TheLizArmy @sarahkrug1 @DrLindaMD @tmprowell @marklewismd @Lygeia @RasuShrestha @jameyedwards I feel like the minority has totally been forgotten about during this pandemic! #sad #COVID #selfish #USA #everyonematters  https://t.co/iTjoB0BbPd,1
"Shaytan is always behind my back, o allah please protect me to a bad things that I already i do, its too late to regret my phone it was a damage.  #Sad",1
No words can describe the clowns in charge of this country. I reckon me and my friends can do a better job with a beer in my hand. Some country 20 cases full lockdown. Hampa tunggu la 20ribu baru lovkdown #TOTAL LOCKDOWN #lockdown #Sad #hopeless #MalaysiaBoleh,1
@ssmyser66 @CariKelemen @bbschumann I didn’t say the 6th…. Geez u all dont understand anything. Just regurgitate trumps talking pts! #sad,1
@EricKearney Your wife @KearneyForCincy a political monster y she the first to pull out the political 🔪 on @wendellyoung you &amp; @PGSittenfeld taught her well I guess y'all just political Monsters now trauma is real blk power couple stabs blk neighbor in back 1st #sad  https://t.co/iVcVwzIsK6,1
"You betrayed me And I know that you'll never feel sorry For the way I hurt, yeah....🥀 Guess you didn't cheat But you're still a traitor.....💔💔💔  #sketches #sketch #sour #brokenheart #sad #oliviasour #OliviaRodrigo  https://t.co/1bo0v5rrzx",1
"Hi all! Please join @margaretbfmedia, @TheMichaelBrian and I today at 2pm BST / 9am EST on #TwitterSpaces to discuss #Sadness and the importance of it  #ItsOkayToNotBeOkay  #mentalhealth #MentalHealthAwarenessMonth #howtobe247 #sad  https://t.co/ILmTSD5NMx",1
"I used to take pride in my  Nation,Culture, History, Race and Family  then I  realised this was cheap and stupid because I had nothing  to take pride in myself what good does these do when I'm a failure.  #fridaymorning #thoughts #FridayFeeling #sad #thoughtsandprayers",1
@warelephant1919 @GlobalBritain21 People like you cause conflict all over social media - you spew aggressive opinions to get your fix in life. What qualifies you to make that kind of a statement. I imagine you as a 5ft 2 angry little man who’s insecurities in life are the reason to put others down. #sad,1
 https://t.co/WQMWtCHbqZ why do indigenous people always get hornswoggled? They just want to live. #pollution #earth this news makes me #sad,1
@AJIOLife Worst customer care service ever. No one ever picks up and via email there is no solution provided. What am I supposed to do?  #Ajio #unhappy,1
@TMobile @JustinVerlander Sure you are still over a month with no home internet service and every time I call they say it will be fixed this week and a engineer will call... still waiting.. #downservice #crappy #keepwating #unhappy #customer,1
@ShellEnergyHome why have you attempted to take £60 when I’ve already paid you on debit card this is totally wrong especially when you promised this won’t be happening and assured me this will be the case ! #Unhappy Customer indeed,1
You saved my life somehow... So here I am Again wishing to you All the Best!! #Morrissey  #Unhappy #Birthday #62nd #Enjoy #your #Day #🎂🍰 #🍾🥂🍾🥂🍾🥂🍾🥂🍾🥂🍾🥂🍾🥂🍾🥂🍾🥂🍾🥂 #mozarmy  #mozarmyhq  https://t.co/sDNPwJnqpm,1
I hate my life so much. He can be so horrible to me and is most days.  I can't say a thing about work.  He talks to the kids at work (just out of school) more than he EVER does me.  #unhappy #married #emotionalabuse,1
"@1800flowers So on April 29th I ordered mother's day flowers from 800flowers to be delivered on may 8th. Today I got the flowers on may 18th. Open up box to my wonder nothing like size in pic. I ordered the large as in the picture, I would hate to see what the small is. #unhappy  https://t.co/YJwOpfBJ2d",1
@virginmedia what’s going on in Bristol? Your WiFi is absolutely unbearable today! How can I work from home when nothing loads! #unhappy #wifi #virginmedia,1
"No @wayfairuk I decline to complete a survey on your customer service... it won't be a good one, instead here are some hashtags that sum everything up: #frustrated #annoyed #disgruntled #unsatisfied #soreback #unhappy #poorcustomerservice #shouldvegonetoargos @Argos_Online",1
There is no happy Arab country in the world. Thats a fact.  So why are they all so angry with the countries that accept them? Why do they always complain about everything?  I think its highly correlated with their Religion.  #Arabs #Islam #unhappy #ungrateful #backwardThinking,1
@Deliveroo I am absolutely appalled at your customer service. We are still waiting for a refund from an order that was only half delivered from 1st May. The agent on the chat has closed it twice on us before anything was resolved #unhappy #willneverorderagain #poorcustomerservice,1
If I believed in a diety he could have this fucking life back. Its been one long miserable fucking stupid shitshow.  Tortured daily growing up.  Following everyone else's path and not my own. Loving where there is little point.  I'm so done. #unhappy,1
Ive had enough. Something needs to change. I cant do this much longer.  Need to get a new job and sort my life out as its all going wrong this year.  #Worthless #Unhappy #Change #MentalHealthAwareness #NeedAfreshStart #ImSorryKids #NotGoodEnough,1
"#unhappy #mothersday  #MothersDay2021 .  The only reason why my knife left &amp; I am alienated from my son is.  "" My mother still alive""  My Mother is still sad on that..  All the #feminsts &amp; system yes run and support shitty #womenempowerment   @MinistryWCD save child and MIL too",1
@webuyanycar sold my car yesterday really quick service all done within 1hr from arrival #happy. The agent put wrong bank details down despite me giving them over twice so still no money. I paid £29 for #Instant payment and still no cash 24hrs later  #fail #unhappy,1
"@virginmedia Thanks AA, but the adviser I made the deal with wouldn't budge. The only way to keep close to what I paid the previous contract was to downgrade all my services to basic, and even then, the price has gone up. I appreciate the advice though. #unhappy #baddeal #StaySafe",1
@Eagles you can't just let @AaronRodgers12 sit in #GreenBayPackers #unhappy I think playing the @dallascowboys twice a year would make him happier you got all those draft picks @AdamSchefter @NFL  not personal @JalenHurts but you can learn from a #HallOfFame,1
"@AJIOLife it has been almost a month now (before lockdown) that my return has not been picked up. I have raised complain 2 times and all I get is an automated ""sorry"" call. I cant event get my refund as per your customer care. Least you can do if refund me money back. #Unhappy",1
Will I ever be happy one day?  I feel like I was meant to unhappy my whole life ! #unhappy #wondering,1
I wish dad didn’t see it all as #pointless. He’s so #sad #lonely and #unhappy knowing mum is in a dark place because of her awful ex. He wants wants her to #heal quickly so they can be #together again 😢,1
"@medlifecare #tired of your promotional calls and messages. it is absolutely #irritating to receive 3-4 calls and 2-3 messages everyday. By doing this, u r only making it easier for me to never #avail Ur #Services #badcustomerservice #unhappy #creatingbadexperience",1
"#Trex order at #HomeDepot made in April 2021 with an ETA of May; order made now an ETA of August 2021. #Poorcustomerservice,#Baddecision,#whattodoknow,#unhappy HD has been paid and now I wait for months with no good reason as to why?! Not sure I’ll ever order again. #badbusiness",1
Hi @myluminous  you lefted  me out without installation the inverter while I had requested for installation at your dealer. Every one providing free installation but you?  #Unhappy  #worstcustomer Customer services,1
How can you guys by so #Shameful.. In #pandemic when medicine are the biggest necessity.. You are fooling customers everyday.. Even today i can promise the date will get changed to 23rd and nothing will happen.. #Pathetic company.. Shame on you @1mgOfficial.. #unhappy #noresponse  https://t.co/DwHQnDsZqF,1
"@FedExHelp I am trying to avoid using amazon and help out smaller guys, but you are making it harder to avoid them. I get everything from them next day, I give you 4-5 days and you still cant make your own schedule. I’m mad that this will force me to give more business to amazon #unhappy",1
@curryspcworld  my parents have paid for you guys to install a washing machine. They have said the whole wasn’t big enough to fit the plug through the cupboard and left it like this. With a bit work and a string you can see that I have manage to do what they couldn’t #unhappy  https://t.co/TfjlwRiobb,1
@CSRRacing we all know how hard it is to collect gold keys. After spending 60 gold keys for the 765LT I still didn't receive it. In fact the 6 car I did get were all 3 stars and cars I already have. Day light robbery. #notfair #CSR2 #unhappy  https://t.co/O6qajEIq2v,1
"@GooglePlay I bought an ebook then when I opened it, it was a totally different book. What the heck? How does that happen? #pleasehelp #CustomerService #unhappy",1
@AmazonHelp   Why don't you do morning deliveries any more? I ordered something yesterday and have to waste a whole day waiting in.  I am not happy at all  #Unhappy #NotGoodEnough #WasteOfADay,1
@JitinPrasada @adhirrcinc @SitaramYechury I have read many opinions of Bengal people and all are #unhappy with TMC and BJP both as Both could not do any thing on national or state level hence if you would have organise at least #1year before could have form govt,1
April 7- JLP Tip of the day   I have conversations with people all the time about this .. why stay in a job or in a relationship if you are not happy !!!   #jlptip #confidence #unhappy #behappy #findyourfreedom #createyourownhappiness #liveyourtruth  https://t.co/c9xnfMfKKR,1
"@Johnson_Fitness and @HorizonFit : WORST CUSTOMER SERVICE AND SALES EVER. I am SO UNHAPPY. I ordered MONTHS ago, and have had NOTHING but trouble, and NO PRODUCT. #autoimmunedisease  #unhappy #CustomerService",1
jade suddenly turned on me🙁 i always thought she was on my side #deceived #hurt #depressed #sad #hate #unhappy #dissapointed,1
"@ColinJMorgan Yah, lucky bugger. I had some ""mix tapes"" that I made of my punk and new wave tracks (back in the day). Totally random order.....thought I'd dig them out, buy a cassette deck and digitise.  Can't find em, must have gone to the tip at some point in the past. #Unhappy #VERYUnhappy  https://t.co/ibLFek4CY6",1
Now more than ever is the time for you to be #happy.  Others who have been #unhappy for so long. They will spit in your face any chance they get. When you speak #truth the likes don’t come🤯.  Maybe I should post about staying out late and closing bars down again 🤣😂.,1
"@LouisVuitton @LVServices I'm not expecting a #refund or a #return but I expect the #craftsmanship to be #perfect condition👌 I paid a lot of #money for this #bumbag, U tell me there is nothing wrong with it? U will not fix it?#poor #stitching #unhappy #Customer #LouisVuitton #lv",1
"Poor #CustomerService from @zerodhaonline .. I can never reach them, their IVR says we will get back shortly, sadly none gets back. Thumbs down  #unhappy #nosupport #demat",1
@5paisa - I came across that 5paisa is collecting KYC documents and even after submitting all valid documents they are blocking trade for customers. Better switch to @zerodhaonline or other trading apps..#unhappy,1
"@ThreeUK @ThreeUKSupport been with you for 15 years. Your “WiFi Calling” seems deceptive. Made calls on WiFi, while seeing “Three WiFi” and now am being charged. I know what I’m doing. I may have to switch carriers after being happy all these years. #three #wificalling #unhappy",1
"@SkyHelpTeam STILL HAVING ISSUES WITH INTERNET! ITS NOT JUST MY PROPERTY ITS EVERYONE IN MY VILLAGE ON SKY, DONT FOB ME OFF WITH YOU NEED TO SPEAK TO TECH AS THEY WERE HOPELESS LAST TIME. SORT IT OUT @SkyHelpTeam @SkyUK #unhappy #unhappycustomer",1
I fucking hate toxic people. Was in such a good mood and now its gone all cause people wanna be petty and toxic. 🙃 #toxic #unhappy,1
