text,depressed
i need to erase banana fish from my@memory every time i think about it i want to throw up im so sad,1
"@erinsays11 OK everyone. Cancer is a  f***ing bastard so hopefully everyone can support @chesson_natasha in donating. Every 5 quid helps.  Come on! 👍 My daughter had it, my dad died from it n I ave pre cancer cells I'm sad cause  if I don't get more donations in Carnt shave",1
"@Seahawks @KamChancellor @T_Brown25 I love you @kamchancellor bam! The real xlviii super bowl MVP! Not Malcom.  For real, you set the tone and played every defensive snap! I wear your jersey more than @MoneyLynch my 2nd favorite hawk.  Was so sad when you hurt your neck.  Were not the same and won't be without you.",1
"@WinchesterBID paramilitary-styled Rangers patrolling around is a bit of a shock in the gentle, historic atmosphere of Winchester. Makes it feel like a scary place, as if we are under occupation. Is this really necessary? Very sad if so, I have always felt safe living here.",1
Sadly we all as youngsters found money from somewhere to buy our first drinks - I understand the argument but we must be careful cheap unregulated drink not found from illegal sources- it so very sad @skygillian,1
@DublinAirport @TheLoopDutyFree I want husband to see his parents and our kids to see their grandparents in the U.K. We haven’t seen any of husbands family since 2019. His parents haven’t seen any of their kids since 2019-too sad! I want to see and be in all those hugs it has been far too long.  #HugTheMammy,1
Man I hate drinking bc all I do is have a good time until I get home and then I’m sad,1
Video games have always helped me ignore the bigger problems and that’s really sad but it’s better than sitting here overthinking everything,1
but the sad thing is that i personally don't feel happy after hearing it because you can tell he's upset! i know all of us fans are proud but i'm sure i'm not the only one who's heartbroken to know how heartbroken he is,1
"@artbygrass its cause i was silly and always got stuck on the others LMFAO, i swear its not super negative o(-(  i went back to the website, and theres barely any islands now :(( its so desolate and it just made me feel sad",1
Every day seems sad lately. Even though I have my little patch of sunshine.,1
"now that what I chose for uni isn't exactly fine arts i'm kinda sad, but if i was in fine arts i wouldn't like it. Just that I always thought that's what I would have lmao",1
"@BTS_twt i can’t sleep :( i’m feeling a bit anxious and sad atm but you’re all that’s keeping me going and feeling grounded . i wish i could just see you already, i miss you more and more everyday koo",1
@shazamichelle Going through withdrawal made me realise I wasn't being listened to and now I always think twice before I consult a doctor. Sad that this kind of attitude is there at the beginning of their training. 😕,1
@pulte #PulteNotificationsGang $Sweetlove19840 Lilmochakiss@gmail.com  My bday was on May 15 &amp; my son bday was few days after &amp; noone wished us a happy bday or nothing. Seeing my son look so sad because I can't afford to get him a bday cake &amp; no gifts broke my heart &amp; made me cry. 😢,1
@adinross As a true fan I used to not be able to live without adins stream every night but now I barely care to even tune in. It’s sad to see but I’m not gonna be upset as I would be if I still was a fanboy,1
i consistently get into imaginary situations with people where im absolutely telling them off for how they've wronged me and then when i realize i dont have the gall to do it irl i make myself sad about it because they havent a clue what theyve done,1
girl I don’t know u! that man is my friend &amp; I told both of y’all I didn’t want him. but ur not mad that he cheated or lied....500x with multiple others but...ur mad that I called u miserable? it sounds sad to me it wasn’t rlly an insult,1
"sometimes at night, i get sad and anxious. so what i do is try to remember all the hard, painful things i’ve gone through and it makes all my small, pesky problems seem really insignificant. anxiety isn’t going to hold me back like it used to, and neither is my trauma. goodnight~",1
so many ccs that i like live in california but i've never seen anyone this is so so sad,1
"I just feel sad and pity for the frontliners and our Health DG for fighting this battle since last year. Please guys, stay at home and don't go out lah. Do it for the country. Do it for everyone else. Don't misuse your power. Lets hope Malaysia recovers soon.",1
i have all of her skins besides bewitching prestige since i wasn’t on the game when it came out. i’m really fucking sad i don’t have it cuz all the challenger MF players use it and i wanna feel like a challenger 😭,1
GOOD 4 U NEXT THANK FUCK I NEEDED TO BE REMINDED WHO I AM IM NOT DOING TODAY ALL SAD,1
@epikvibes I understand that Asians have probably faced discrimination and aggression before the pandemic which is sad but they’re definitely faking these numbers lol.  Asians were the least or 2nd to last discriminated minority group while blacks were always first.,1
"@ThatAfghanGirl This is actually so sad, your entire story made me realize that Muslim women actually go through so much yet their struggles are really overlooked at as some trivial issue. The practice stems from lack of islam and delusional cultural norms",1
my membership on hiyori channel finally ended... i'm quite sad for not being able to extend it but i will definitely do it again if i can!!💙💙,1
@MARIA00004321 I'm sad to say that I don't play video games. I never got into them so I'm reaching out to strangers for my Mister Rogers kindness tweet. I'm up to 128 people &amp; I only have 15 more people to reach until I make it to the total number of 143 people.,1
I always end up making myself sad rip,1
@FeminismInIndia Wah... Males offend me. Hindu rituals offend me. Hinduism offends me. I am unhappy always. I am the angry feminist. 🤣,1
@laughter247me Haha!! I hate that most people are drips now. There's no need to be so unhappy with everything.,1
"I was looking at more restaurants around here today and saw a picture with an almost all white staff, and three black men.  All three black men were in the back of the picture and looking unhappy af. I feel like the white folks would have cut them out altogether if they could.",1
@west25118728 Is Raphael that little wimp that always runs away when shit gets real? I hear a few people are very unhappy with him.,1
I didn’t realize how unhappy I was til I lost all that stress and negativity now I’m always so happy and my life has improved in every aspect so remember kids if you unhappy it’s time for a drastic change even if you think it’s the wrong one,1
"@CentristDentis1 I think only about 20% of the population is on Twitter.  We have bigger problems.  If you like it, stick around but if it makes you unhappy, spend your time on things that nourish you.  I felt so inadequate on FB that I quit it years ago and never looked back.",1
"sudden realization, those days I was easily agitated, of things--I didn't even know why, I was always in the state of randomly feeling unhappy, emotionally drained from guilt, I'd over thought, those were gone, I bumped with the idea, and telling myself, oo pala nangyari iyon.",1
"@IramMahe @dailystoic I wouldn't apply this quote to very heavy burdens or tragedies but more moderate ones, for example, a stranger for no reason insulting you in the middle of the street. For some people, this petty encounter might upset them and keep them unhappy for the entire day...",1
@GrinChangers I completed my 3D Scans one month ago on 4/27/2021 and to this day i have not received my aligners. The dentist has not even reviewed my aligners yet. Every week i call to check in and every week i get nothing. Extremely unhappy with this service @GrinChangers @smiledirectclub,1
I love this app. People from here are more genuine than those you’ve known your whole life,1
"@StephLunch I’d be unhappy if I had to look at her every day, gay or straight. If she smiled he face would crack.",1
"jujur makin males buka ig. banyak banget yang tunangan, nikah, melahirkan. Not because im unhappy with that it just give me lil bit pressure i guess🥵  everyone was like one step forward meanwhile im still here, not moving at all.",1
"It took me a long time to realize that you can do everything right and still end up unhappy. You can say all of the right things, do exactly as you are told, follow in the footsteps of all the people who swore by their success and their strategy surrounding it,",1
"I do not know about other countries - I cannot comment on them.  But in the USA, people mostly want each other to be very unhappy, fail and even die.  They must - they don't help (the majority do not - some do)",1
@LouLouLa10 Do us all a favour and end it. I been unhappy depressed for years yet have I once moan about other to others. Best thing for you is to end it. Asnoone caresin UK for you anymore,1
"I just want someone that I can talk to, that I can trust and let my problems go to, that's there when I feel like this. It's so hard trying to do this alone! I don't want to anymore I really just want to go! I'm so unhappy with myself I hate everything about me!! I want to die!!!  https://t.co/veQVSMF2aO",1
you lot really must be unhappy in ur relationship if u need to reaffirm to the internet every day that you like other people too ..like .... i do not think about being in relationships with other people ...,1
"I am not in anyone's life to make them unhappy or question themselves just because things may not be right God isn't in my life ti make me unhappy, my challenges, pain,tears and struggles are just for a short period (even if it is years)He will end it ,I WILL NEVER STOP PRAYING",1
"I am not in anyone's life to make them unhappy or question themselves just because things may not be right God isn't in my life ti make me unhappy, my challenges, pain,tears and struggles are just for a short period (even if it is years)He will end it ,I WILL NEVER STOP PRAYING",1
@StriderVs I have to park pretty far from my apartment and I'm always so unhappy about it because it's too damn hot,1
I am never angry. I am never sad. I am never unhappy. I am the perfect happy girl.,1
"Man if I’m unhappy, I wish her all the unhappiness on earth too 🙏🏾. I’m not a good person and I don’t have to be",1
"@mjjkatpmdotme @Valerielemaire9 @mdrechsler @suechait @Skyemcleod5116 #Katyayan #nature撮影会  Whatever happens, I will not let my cheerfulness be disturbed. Being unhappy won't get me anywhere and will dissipate all my goodness. Why be unhappy about something if you can change it? And if you can't, how will being unhappy help? Shantideva  https://t.co/ohJeGLKohI",1
"""It’s funny. I’ve wanted everything in my life to change,for so long, and when it’s finally about to, my urge to escape slows down. I think that’s why people stay unhappy for solong, you know? Miserable or not, it’s easier to stick withwhat’s familiar.""",1
"@malloveryy I’m so thankful things are finally opening up, I’m just unhappy that since I’m in HRM, they’re still saying middle of June-first of July before I can see my mom in Amherst, it just sucks :( I’m so done with all of this covid stuff",1
the struggle that i have being transmasc w dysphoria + an ed is like. i am completely unhappy with my body and need to lose weight ed wise but terrified that i will be seen only as fem when i do lose a ton of weight dysphoria wise hhhh /neg,1
"“pretty people seem so unhappy with themselves, if i had a face like that, i’d never love no one else” :(",1
I miss being depressed. Now what's my excuse for being unhappy all the time?,1
"@DrMonDieu @Sajedene @Slasher i play league and valorant but i play valorant more. does that make me any less of a league expert when i literally know almost everything about that game? for crying out loud, stop nitpicking everything in life. you will be a very unhappy man (looks like you already are)",1
If the Poch rumours are to be believed (and I think they are). I see it getting done. He was linked with bigger clubs all the time at Spurs and would come out and deny wanting out. He must be unhappy at PSG.Although tbf season over so no platform to deny if not true. Ignore me 🤣,1
"""I really wanna try to get happy And I think that I could get it if I didn’t always Panic every time I’m unhappy like I’m owed some life Where I’m always, like, happy Which is stupid ‘cause I wouldn’t even want it if I got it Wait, oh god, my dad was right""   ...damn.😭😭",1
I spent my lunch time translating. Not in the mood to eat. My mood has been down the past 2 weeks. I did only 2 pages and I’m so unhappy about it. My head is a really awful place to be in right now. My stress level is on all-time high.  Ah the book spine has started to break. 🥺  https://t.co/nwSZh5F8ZW,1
"I was unhappy for so long, always thinking of what was wrong with me when I should’ve been asking what was wrong with everyone else.",1
"sounds strange, but before all this i was secretly hoping we could be friends. i always thought the anomaly was doing this cause they were unhappy. and when they got what they wanted, they would stop all this.",1
@RikuLyonheart Where are all theses unhappy comments I keep hearing about? All I see are the good ones.🤷🏾‍♀️😂 Am I on the wrong accounts? Or the right ones🤔😂  https://t.co/3i6ELLkBLe,1
"Suggesting a separation or even divorce was never something I thought I’d advise my parents to do...  This is why nostalgia is important because present day, especially as an adult, is very uncomfortable and unhappy 😩  https://t.co/IF2z9pgecl",1
(Going ribbed. Final update: power came back on almost literally as I came back into the house. Everyone’s good. Though the Tegu was unhappy when she was suddenly awake due to the sun lamps coming on. Thanks everyone!),1
@chloropsias the fact that i know i’ve listened to all of it makes me so.... unhappy with myself 😭,1
"bitches be giving unhappy &amp; miserable, i would hate to be y’all😣",1
@jaydaredreese My Sister is the only one of us working a full time job right now and I feel bad because she is very unhappy there. My Mom just couldn't find a job even after going back to school. and I've been doing odd jobs here and there right now I do online surveys for a little money.,1
@MooretaPodcast I never played Spirit of Justice... I was against supporting a second digital only Phoenix Wright and really stuck to my guns over how unhappy I was with Capcom’s decision to not make a physical version.,1
I am unhappy but reading wlw fanfics at 12am make it all worth it,1
The “stay miserable together for the kids” trope. The “all I want is mommy and daddy to be together again” trope. The “force the unhappy couple through trauma bonding until they’re forced back together” trope. God. Gag me.,1
"@itsrondelRB @carnivalmc2 @daveyconscience I've always grow up hearing the saying that ""money doesn't make you happy"" and seeing and knowing many people with money unhappy in life, I know it's true. Though I struggle to fully understand why that is. However, what I do know is not having money also doesn't make you happy.",1
I refuse to be pregnant and unhappy! ion see how y’all do it,1
"tbh I think idol relationship is a very complicated topic to touch on. It involves so much emotions, and emotions are so fragile and ever changing. I don’t think we should blame fans for being unhappy (but ofc I think there’s also a limit to unhappiness. Like u know,",1
@spenceremilj I am selective about the humans I choose to interact with. We are constantly evolving. If you are unhappy I hope you have someone you can talk to about it. Your Twitter friends are here for you.,1
"@Greenasel_ but the name never affects the rating, I remember many were unhappy with the name when Afili ask came out, but this did not stop the series from being the best in that summer season",1
"If you're unhappy by the way I passed, then you must feel terrible about passing by default.",1
"- i will always be unhappy with my body. unless i lose sm fat so that i dont even have a chest , but i think at that point my parents would probably do somethinf . and i cant get a binder until i move out and ppl would notice anyways so like . idk it just makes me so sad",1
"@Kajens11 Welcome to after 5B tear puddle sis, i must warn you it is a dark unhappy place",1
@xskinn I wanted my GP (of 15 years) to do my shot. He still doesn’t have it or know when he’s getting it. I don’t want a stranger who doesn’t know me and all my real health issues doing it. I am in 1b and have real concerns. I’m very unhappy about it. I despise our government!,1
@SatanENVtuber Jesus fuck dude! So much HATE in that shriveled up fake-ass heart I cant-   Theyre always going to be SO unhappy because ONE person is holding them back and itll bring everyone else down along with him or be left alone with no friends.   Its going to happen,1
Once again not racist but if i’m happy rn and i’m vibing and then i’m reminded about people getting bombed in palestine it’s gonna ruin my whole day. Especially since I can’t do anything to help it makes me feel useless and unhappy,1
"@akmockingbird I had an interaction with Ron years ago, in which he was a customer and I was a representative of a company. He had good reason to be unhappy - but his treatment of me *personally* was ... significantly out of scale with the issue.  You never forget how someone makes you feel.",1
I love the way my drag is going but I still feel its not where I want it. I'm just constantly unhappy and feel like every little thing has been going wrong with my drag. ugh.,1
"Suka sangat just leave everything to me. Ntg goes right find me, wanna book smtg find me then if u all are just unhappy yeah bring it all to me",1
@jacobdotgov a long time ago i realized the world is largely populated by people who are paste-eating morons when it comes to politics and i have been unhappy about this ever since,1
"This picture... ""Do I think Michael Jackson was a normal person? Absolutely not.  Do I think he as a pedophile?  No.  Do I think he had issues? No question.   Do I think he was an unhappy guy?  In a lot of respects, yes.""  https://t.co/DhHPCrKCDG  https://t.co/8ItSJmcfGg",1
"You can see the hurt in her eyes at certain points of the vid. She’s deeply unhappy. I say it with love, Ive been there (although I was never mad at people for not wanting me, I wouldnt have wanted me). Unfortunately some hold onto grievance instead of using it as fuel for change",1
"@ekuber I thought ""Unhappy"" because ""ekuber is always doing diagnostic stuff I bet he'd be sad to miss out on doing this"" lmao",1
"@YvngSvicidxl_ @itsnautii i really just want people to do what makes them happy, and avoid doing what would make then unhappy, thats what it all comes down to",1
"@DunningsBooger Honestly, the last two days have absolutely sucked for me. Seeing this? It’s like my guardian angel is tired of seeing me unhappy hahaha.",1
@RusMosquito I dont need a life change . I got these true feelings of myself only when im unbearably unhappy. Being unhappy is the best and worst thing ever,1
"@GermDGator_IAC You have a good heart. You've been trying. That's all you can do. We can't make everyone happy. If you made everyone happy, the only person still unhappy would be you. You won't be alone. People here still care about you and I am sure the rest of the IAC do too. Stay Strong.",1
It’s not my fault your made poor decisions with your life and are unhappy about your situation. Me and mine are good and set . Always 💯,1
"@mdnij34 @Smilan317 I am TOTALLY AGAINST THIS MENTALITY.  There are Decent Hard Working DEMOCRAT PARTY People in every Red State. There are Lousy bastards in every Blue state who hate our guts.  Unhappy with a Corporation tell them, I have and I know that they listen to complaints!",1
"And i remember, i prayed for all of these. So sige, endure the last three days of stress na lang talaga 😩",1
"You ever had a hangover so bad that you start feeling stressed out by the very idea of Revels? The randomness is too chaotic, I need a sleep.",1
"Constantly seeing my mom in pain/crying out of pain and not being able to do anything,no time to sleep,eat,study for finals,having tremendous amounts of stress...etc  This is not even 5% of what me and my family are dealing with rn bc of someone’s irresponsibility to wear a mask.",1
"it's all become too much. the stress, the pain, the sadness, the heartbreak. i can't keep going on like this. i can't seem to find a reason to keep going anymore. i keep returning to old habits that i thought i moved past. at this point im not living. im just forced to exist.",1
wave of sadness hit me n i’m just so stressed about everything in my life rn and would just like to cry forever and disappear hahaha,1
"@luvmygoose What bothers you the most? I'm fortunate, the two ""short by comparison"" lock downs we've had here haven't stressed me much, but I'm pretty much an introvert who suffers anxiety every time I go out. Hope your lock down is short &amp; you feel better soon. 💜",1
"I haven’t been working on art in 4 days,,, I’m sorry guys, everything just got super busy and I never had any time for drawing,, I promise that I’ll get something in this weekend or next week, I’m just kinda stressed out from stuff,,",1
"@KevinBarrick I don’t have anger, frustration or stress,  Simple God, “cast all your cares &amp; anxiety upon him” - Peter 5:7",1
"@Eruditechild @mimieyo Lol it's very important because no matter where you work - I mean except you're a HNI - the system of stress and dissatisfaction will always get to you. Nigeria is generally a stressful country.  I've worked in 3 sectors - Media, Development, Education  I love all 3",1
"In April, I was hunting for hospital beds and oxygen for my aunt and her family and literally begging all these ppl for help is pure torture. You message 20 and you might get help from one. Asking ppl not to message u when their relatives are dying because YOU are stressed is 🤢",1
"Now crucial time is running , Everyone is feeling stress and negativity. I want to ask Why??? Remember one thing Always choose the right path and rules u can get rid of all negative problems surely. It’s my experience 👍👍",1
"I have tricked my brain into not recognizing what Stress looks like. The only way I know that I am actually stressed and need a chill pill is when my physical symptoms start to kick off.. I suffer hair loss, constant headaches, and an overwhelming urge to sleep all day.",1
I should stop giving someone a smile when they're stressed out. I always randomly annoyed people wth BUT SERIOUSLY I JUST WANNA GIVE A SMILE NO DOUBLE MEANING. Even my family has to go through that. 😭,1
school? completed it mate.  feels so good to be done after all the stress and just complete shit that was dealt to me during the last 2 years.,1
"@Louis_Thanawin Transl.  For those who are feeling stressed, having a migraine, I suggest you watch the 4 crazy guys' live. Your headache will definitely become 100 times more severe. This is happening to me too. 55555  #louis_thanawin #neo_neos #ppnaravit #phuwintang #ปลาบนฟ้าEP8",1
i must stress. ALL of them listen to hillsong.,1
"@accessbank_help I’ve never been stressed in my life,as soon as I get my money, I’m withdrawing everything to the last kobo and deleting your app, it’s been almost a month since I complained about a 50k failed transaction, I’m yet to get my money,",1
@jaharschienne hey i’m so sorry this is happening to u rn :( but pls don’t harm urself !! whatever is right for u will sure come ur way don’t stress urself over it everything will be okay i promise &lt;33,1
Wow I love working an accidental 9 hour day bc I’m basically managing without being paid to manage and I didn’t eat all day but drank beer to cope with the stress and now I come home to eat... pizza rolls.,1
@nochunamuu all over my tl i had just left work i was so stressed 🥺 was starting to think bighit had announced smth,1
Which is why I’m not making any effort to look sexy for anyone. I can’t keep up for long . I will die being single then😂. Me that I sleep beside my washed clothes for a week and don’t sweep always. In fact I’m lazy don’t come and stress me with marriage we can have a baby .,1
@planetgalore i cut off all my weird friends who would stress me out a month ago n i feel way better pls do,1
"I don’t know exactly who you are or who you think you are, but we don’t need the added stress of your exclamation weighing down on us all.""",1
"@RRebekah_ Haha, right?? We normally donate and sell loads but our local charity shops aren't accepting donations at the moment. ☹ (And selling seems like an unnecessary stress right now haha. But needs must, I guess!)",1
"i forgot to mention they were all white males ??? that’s what rly made me stressed earlier haha, cant even type properly",1
"(Su~chan's a good kid, so even then he'd been shoving down his own emotions all this time, but I guess at that stress has finally erupted.)",1
"This evening I learned that Black women struggle with infertility issues (fibroids (up to 80% of women), stress effects, miscarriages) significantly more than Caucasian women. I had never heard anything about that before.",1
I don’t understand why everyone is always in a rush in this dunya? Take a chill pill and relax. Everything is so temporary why even stress over anything. Nothing matters in the end so just focus on your deen.,1
@Nighttrap2 Jsjdnxns im stressed out ever since I moved out. Legit hearing voices constantly by now.,1
@elisekumar The in between times are super hard for me too. It is challenging to task switch &amp; easy to get distracted so the stress of staying on task is a lot? Like you have crammed all the spoons you have into doing the task &amp; just want to reach the finish before they run out?,1
Is it just me that that is stressed out @Warburtons pack of 9 crumpets. What weirdo is eating an odd number of crumpets? Sorry it’s just wrong Surely we all have two at a time and end with one sad little crumpet at the end. Sort your shit out  #crumpets #1stworldproblems  https://t.co/n3QkoJzwok,1
"@Singyourheart2 World!""  Some giggled at the imitation of Titanic but it was a way to catch everyone attention. ""Ahh I feel better. Now it is your turn!"" He pointed at one Trainee who was sitting , swallowed in his stress. ""Come on!  Listen guys I don't doubt all of you already trained nights &gt;&gt;",1
I think I’ve consumed an entire bottle of Advil this week...these tension headaches are not it bud. #stress,1
"Ainaa, this not comeback 😭😭 why you like this 😭😭😭 I never felt so stress like this",1
With all this drama and stress about the wedding I would much rather just elope. But I’ve already invested way too much money and it’s almost a month away.,1
"Really coming to terms myself with how the last year traumatized me.  Beyond the obvious financial stress that yall know about, I realized weeks ago I honestly didn't expect to survive it.  I'm still afraid, if I have to be transparent.  You can't pretend that doesn't affect you.  https://t.co/8HDnqvQMoV",1
Why do you think I started saying I hope you have a good safe day or a good stress free day? I do it bc idk what kind of day you have EVER so I just wish happy blessings n go on w my day,1
I can’t Wait for everything to fall into place . I’m tired of being stressed,1
I hate being a procrastinator always brings me nothing but unnecessary stress,1
I hate making decisions. Never make the right ones. So stressed. So alone,1
I didn’t realize how unhappy I was til I lost all that stress and negativity now I’m always so happy and my life has improved in every aspect so remember kids if you unhappy it’s time for a drastic change even if you think it’s the wrong one,1
@theroyalparks Ive been dog walking in Bushy Park for over 20 years &amp; its becoming more frightening each  year. Maybe the deer are more stressed? I wont go near the Diana Fountain side until August &amp; stick to Clapperstyle area but still scared &amp; constantly looking out,1
"@Tamitamtamtamta @AfricaStay Me too! I feel like we've dragged my whole family into this by booking with a bad agent, so I feel responsible for everyone's stress about it. Thanks for your empathy and kindness, as always 🧡",1
"The electric blonde looks at Katsuki with a surprised expression, definitely not having expected such a reaction.  ""O-Oh? Are you not supposed to sleep when you're on drugs? I didn't know that. Uh... movie then? I feel bad making you sit here bored or stressed...""",1
#Barristerbabu   I think u all should watch Doraemon and tom and Jerry  Bcz they give aurrisht BFF vibes for stress buster,1
nbs I’ve never been this stressed out before I dead feel urges to just snap on ppl which is really bad but ugh I’m so tired all the time,1
"I totally understand everyone, we all just want what's best for Lisa but the problem is many of you are trying to take full control of the future - of the outcome of her solo purely based on what you want, this is where the stress and too much pressure starts coz not everybody",1
"Seriously though despite the rain this has been the best Chchgeddon. Nobody is too stressed, everyone is having wholesome hang times + having fun, I'm seeing a lot of people I haven't seen in ages and some from out of Chch and it just makes me so grateful for ALL. OF. YOU.",1
@derridalicious I'd had a baby before this &amp; PND made it hard to connect at times but it was nothing like this that's for sure. Then I had another baby after the twins and was anxious the whole pregnancy as you can imagine.,1
I looked forward to watching today's match because of how my workmate and I talked about it and seeing it all over the TL is making me anxious I'm not even a soccer fan though 😂  #UCLFinal,1
If I wasn’t so lazy and anxious I would literally have so many girl friends rn because I’ve had so many girls ask me to hang out and do things together and I’m like “yeah!!” in the moment but then I never hit them up,1
@BTS_twt if i speak then some will think im lying but last night i was feeling so anxious for no reason i only wished that you could come back so that all my baseless worries would disappear i dont know but i just love you so much you deserve all the happiness in this universe,1
"going to work is making me anxious and not going to work is making me anxious. how will the government help us? bills to pay. commitments. unless they too got 50% of their salary cut, and all that money goes to buying more vaccines then im okay for 2 months",1
"@BTS_twt i can’t sleep :( i’m feeling a bit anxious and sad atm but you’re all that’s keeping me going and feeling grounded . i wish i could just see you already, i miss you more and more everyday koo",1
"sometimes at night, i get sad and anxious. so what i do is try to remember all the hard, painful things i’ve gone through and it makes all my small, pesky problems seem really insignificant. anxiety isn’t going to hold me back like it used to, and neither is my trauma. goodnight~",1
i really can't deal with all these emotions i barely slept and i feel so nauseous since yesterday like i can't even eat anything? and for some reason i feel anxious idk i really care about these characters too much it destroyed me,1
"@riricitaa I’ve tried. Those bitches will not listen! They’re normally said to me by not fully grown females. That’s the correct way to use the term “bitches” since all of them are female, right!? 🤣😂  https://t.co/47VBokrsoL",1
When I get depressed I get anxious I already lost her as my girlfriend I did something I never do and made me look stupid now I’m afraid she won’t even be my friend I fucking hate my life right now I swear it’s my fault,1
@Shes_anxious LOL if you’re going to kiss my ass I’m going to shit in your mouth.  Nah but for real I totally get that. I’m a 31yo happily married man with a 10 year anniversary next month. If y’all aren’t here to talk to strangers about shared interest then wtf are you doing here?,1
"when olivia rodrigo said 'If someone tells me one more time ""enjoy your youth,"" I'm gonna cry and I don't stick up for myself I'm anxious and nothing can help' I MFUCKING FELT THAT",1
"@lilitimess i was so anxious, i didn’t eat at all because i woukd feel sick. but whenever i have my pump or dexcom on my arms and he sees them, he always asks 🥺",1
"@forgwenandblake Yes I've been having panic attacks over the stupidest things lately. Everything just goes into a tailspin, no matter the subject. The most casual, everyday stuff makes me go in overdrive and connect dots until it's a volcano and I'll end up feeling anxious, scared and hopeless &gt;",1
I am edgier than usual at the moment  because #LessSRI but that’s… so much of my life? Waiting for things to happen and I don’t know how to deal with the “waiting for a thing!” Thing? Zip is the same way. And the doctors and teachers all say that it’s anxiety and he’s anxious.,1
"I just woke up, I’ve never been more anxious",1
1 thing i hate about helping run a “update” account is that i can NEVER tell the tone of tweets @ us and it makes me so anxious. like pls when you talk @ an update account remember REAL people run that account.,1
@TGodmama 😂 “mid life” you tried it chileeeeeee!!! But… I have been extreme anxious about COVID19 and returning to normal life. I mean we’ve all been inside for a year and some change. I’m really struggling w/ what do I do now? How do I re-enter society ?,1
i’m going to be anxious this whole weekend FUCK!!!!!!!! should i just call out and relieve myself??? shitt,1
"@elisekumar Yeah! I know what happens and it's nothing bad and often I'm not worried about anything. And yet, sometimes I feel anxious, too. About NOTHING. I would like to logic my way out of that but I really can't.",1
"Idk but my social anxiety will never allow me to even act normal in public transport ,let alone be on a video call WITHOUT handsfree.!! People who do such thing make me even more anxious!",1
"like, im anxious around others and generally seen as ""shy"", im the quiet kid. thats cuz as a kid, i didnt understand social ques and never properly learned how to make friends and socialize. im isolated from others because of the way autism affected my behaviors, therefore- 2/?",1
@beginblueside @CypherXRenoir Ikr sunsilk black is so good like the only shampoo I would ever recommend,1
"@MoonlightsMuse Sadly, all of those cousins lost their last grandparent in 2006 so it’s difficult for them to adjust to this mindset. Gma hasn’t been really her since even before gpa dying in 2014. I may live with her but she hasn’t been HER for quite some time now.",1
"@MoonlightsMuse At this point (since she’s my last grandparent) I’m taking it one hour at a time. Don’t trust my dad with anything, don’t want to put anything I’m feeling on my mother, aunts and sister either. All I have is you guys and my female cousins.",1
"@rad_rahman Or at least, punching Nazis is what I'd do to calm down when I feel anxious if the multiple sclerosis hadn't dealt such a sucker-punch to my central nervous system. As it is, I have to fall back on the whole 'pen is mightier than the left hook' cliche.",1
"my whole tl is full of iland mmries and yall im cryin i didnt notice that its been a year since we felt anxious every friday, amazed of how cool ilanders and grounders when they perform such performances in a just a week of practice&amp;when we all cried bcos ot23 deserves to debut",1
"I used to, never again!",1
"Sending hugs to all my ladies out there. I have no words to say so I'll just pray that our society will change &amp; we finally can live without feeling anxious, unsafe around men.",1
i was anxious abt the whole ap score thing but once it was resolved i felt so much joy bc i’m fucking excited to finish my bachelors,1
i don’t think i’ll ever be able to attend a gym and not be insecure or anxious,1
Okay I'm getting really nervous coz within an hour my exams starts and I wish I do well and I'm kind of anxious and jittery and ohmygod I cant.... and I came here for like few minutes of distraction ..... Wish me all the bet if anyone is here.  .  .,1
I've never felt so anxious about a game the way I feel for this one. Damn. Chills tu saa zote bana 😂😂,1
"i'm in one of my most anxious states i've ever been in a while so if y'all notice me being weird, i'm so sorry i'm just trying to get through today 🙃",1
"I will say tho, my #anxiety has been super awful but when people ask me about it and what is on my mind it just shuts off and I forget why I am so anxious and stressed.  Then I move on from the convo and hang up the call and swoosh it is all back.",1
it feels kinda lonely sometimes my head is just like rlly quiet and everything super quiet and it makes me anxious,1
whenever someone says tsumugi is a spineless anxious “soft boy” it becomes clear to me that they have never read a switch story,1
"I'm alright buuut I have this anxious state I can't seem to push away, prayer doesn't work, so a hug will do. Nothing is really up,  just the ceiling,  and how are you?",1
I love you guys. You're all such sweetpeas!! I wish I didn't get so anxious so I could DM more of you. I legit adore a few of you guys so much...but I get nervous when we interact 😩,1
"I was gonna make some comment on my last retweet but I have nothing particularly pithy to say. People act the same way about being asked to stay away from a social club for 6 months after poor behaviour, and those stakes are much much lower.",1
tried whey protein in coffee caramel flavour by @Myprotein and it makes me feel I'm drinking caramel frappuccino from Starbucks and making healthy choices has never been easier!,1
"just coming here to remind yall not to forget voting, its really important and they way not many people talking abt it making me anxious so pls keep streaming and voting &lt;3",1
4 years ago I was on a field trip without any of my friends and I was extremely anxious the entire time. Thank god I ran into her she’s the only thing that made the trip back bearable,1
"is it just me, or do i REALLY hate the fact that I need reassurance on everything??   you can be my best friend and I need you to tell me that im still your best friend. You tell me you like me and I need to be reassured that you still do or I'll get anxious like PLEASE jenny :(",1
Do you like dick piercings? — Not especially  I personally would never want one.  Aside from that I don't have much experience with them and the ones I do made me really anxious  One dudes PA actually hurt me while we were fuck…  https://t.co/qnGFHkXZa2,1
"I got up for no reason, I was so freaking anxious for nothing  I mean my anxiety is relieved but I am annoyed",1
